model,persona_id,country,sex,age_group,education,response_idx,raw_response,parsed_value
bielik_lora,CHN_Female_18-29_Higher,CHN,Female,18-29,Higher,37,4,4
bielik_lora,CHN_Female_18-29_Higher,CHN,Female,18-29,Higher,38,3,3
bielik_lora,CHN_Female_18-29_Higher,CHN,Female,18-29,Higher,39,4,4
bielik_lora,CHN_Female_18-29_Higher,CHN,Female,18-29,Higher,40,3,3
bielik_lora,CHN_Female_18-29_Higher,CHN,Female,18-29,Higher,41,3,3
bielik_lora,CHN_Female_18-29_Higher,CHN,Female,18-29,Higher,42,5,5
bielik_lora,CHN_Female_18-29_Higher,CHN,Female,18-29,Higher,43,3,3
bielik_lora,CHN_Female_18-29_Higher,CHN,Female,18-29,Higher,44,4,4
bielik_lora,CHN_Female_18-29_Higher,CHN,Female,18-29,Higher,45,3,3
bielik_lora,CHN_Female_18-29_Higher,CHN,Female,18-29,Higher,46,2,2
bielik_lora,CHN_Female_18-29_Higher,CHN,Female,18-29,Higher,47,5,5
bielik_lora,CHN_Female_18-29_Higher,CHN,Female,18-29,Higher,48,2,2
bielik_lora,CHN_Female_18-29_Higher,CHN,Female,18-29,Higher,49,4,4
bielik_lora,CHN_Female_18-29_Higher,CHN,Female,18-29,Higher,50,2,2
bielik_lora,CHN_Female_18-29_Higher,CHN,Female,18-29,Higher,51,5,5
bielik_lora,CHN_Female_18-29_Higher,CHN,Female,18-29,Higher,52,2,2
bielik_lora,CHN_Female_18-29_Higher,CHN,Female,18-29,Higher,53,5,5
bielik_lora,CHN_Female_18-29_Higher,CHN,Female,18-29,Higher,54,6,6
bielik_lora,CHN_Female_18-29_Higher,CHN,Female,18-29,Higher,55,2,2
bielik_lora,CHN_Female_18-29_Higher,CHN,Female,18-29,Higher,56,3,3
bielik_lora,CHN_Female_18-29_Higher,CHN,Female,18-29,Higher,57,3,3
bielik_lora,CHN_Female_18-29_Higher,CHN,Female,18-29,Higher,58,3,3
bielik_lora,CHN_Female_18-29_Higher,CHN,Female,18-29,Higher,59,3,3
bielik_lora,CHN_Female_18-29_Higher,CHN,Female,18-29,Higher,60,4,4
bielik_lora,CHN_Female_18-29_Higher,CHN,Female,18-29,Higher,61,2,2
bielik_lora,CHN_Female_18-29_Higher,CHN,Female,18-29,Higher,62,3,3
bielik_lora,CHN_Female_18-29_Higher,CHN,Female,18-29,Higher,63,3,3
bielik_lora,CHN_Female_18-29_Higher,CHN,Female,18-29,Higher,64,4,4
bielik_lora,CHN_Female_18-29_Higher,CHN,Female,18-29,Higher,65,3,3
bielik_lora,CHN_Female_18-29_Higher,CHN,Female,18-29,Higher,66,4,4
bielik_lora,CHN_Female_18-29_Higher,CHN,Female,18-29,Higher,67,4,4
bielik_lora,CHN_Female_18-29_Higher,CHN,Female,18-29,Higher,68,4,4
bielik_lora,CHN_Female_18-29_Higher,CHN,Female,18-29,Higher,69,5,5
bielik_lora,CHN_Female_18-29_Higher,CHN,Female,18-29,Higher,70,5,5
bielik_lora,CHN_Female_18-29_Higher,CHN,Female,18-29,Higher,71,3,3
bielik_lora,CHN_Female_18-29_Higher,CHN,Female,18-29,Higher,72,3,3
bielik_lora,CHN_Female_18-29_Higher,CHN,Female,18-29,Higher,73,5,5
bielik_lora,CHN_Female_18-29_Higher,CHN,Female,18-29,Higher,74,3,3
bielik_lora,CHN_Female_18-29_Higher,CHN,Female,18-29,Higher,75,5,5
bielik_lora,CHN_Female_18-29_Higher,CHN,Female,18-29,Higher,76,3,3
bielik_lora,CHN_Female_18-29_Higher,CHN,Female,18-29,Higher,77,4,4
bielik_lora,CHN_Female_18-29_Higher,CHN,Female,18-29,Higher,78,3,3
bielik_lora,CHN_Female_18-29_Higher,CHN,Female,18-29,Higher,79,4,4
bielik_lora,CHN_Female_18-29_Higher,CHN,Female,18-29,Higher,80,3,3
bielik_lora,CHN_Female_18-29_Higher,CHN,Female,18-29,Higher,81,4,4
bielik_lora,CHN_Female_18-29_Higher,CHN,Female,18-29,Higher,82,2,2
bielik_lora,CHN_Female_18-29_Higher,CHN,Female,18-29,Higher,83,5,5
bielik_lora,CHN_Female_18-29_Higher,CHN,Female,18-29,Higher,84,3,3
bielik_lora,CHN_Female_18-29_Higher,CHN,Female,18-29,Higher,85,2,2
bielik_lora,CHN_Female_18-29_Higher,CHN,Female,18-29,Higher,86,3,3
bielik_lora,CHN_Female_18-29_Higher,CHN,Female,18-29,Higher,87,2,2
bielik_lora,CHN_Female_18-29_Higher,CHN,Female,18-29,Higher,88,3,3
bielik_lora,CHN_Female_18-29_Higher,CHN,Female,18-29,Higher,89,2,2
bielik_lora,CHN_Female_18-29_Higher,CHN,Female,18-29,Higher,90,3,3
bielik_lora,CHN_Female_18-29_Higher,CHN,Female,18-29,Higher,91,5,5
bielik_lora,CHN_Female_18-29_Higher,CHN,Female,18-29,Higher,92,3,3
bielik_lora,CHN_Female_18-29_Higher,CHN,Female,18-29,Higher,93,6,6
bielik_lora,CHN_Female_18-29_Higher,CHN,Female,18-29,Higher,94,4,4
bielik_lora,CHN_Female_18-29_Higher,CHN,Female,18-29,Higher,95,2,2
bielik_lora,CHN_Female_18-29_Higher,CHN,Female,18-29,Higher,96,3,3
bielik_lora,CHN_Female_18-29_Higher,CHN,Female,18-29,Higher,97,4,4
bielik_lora,CHN_Female_18-29_Higher,CHN,Female,18-29,Higher,98,3,3
bielik_lora,CHN_Female_18-29_Higher,CHN,Female,18-29,Higher,99,4,4
bielik_lora,CHN_Female_18-29_Lower,CHN,Female,18-29,Lower,0,4,4
bielik_lora,CHN_Female_18-29_Lower,CHN,Female,18-29,Lower,1,4,4
bielik_lora,CHN_Female_18-29_Lower,CHN,Female,18-29,Lower,2,3,3
bielik_lora,CHN_Female_18-29_Lower,CHN,Female,18-29,Lower,3,3,3
bielik_lora,CHN_Female_18-29_Lower,CHN,Female,18-29,Lower,4,4,4
bielik_lora,CHN_Female_18-29_Lower,CHN,Female,18-29,Lower,5,3,3
bielik_lora,CHN_Female_18-29_Lower,CHN,Female,18-29,Lower,6,3,3
bielik_lora,CHN_Female_18-29_Lower,CHN,Female,18-29,Lower,7,5,5
bielik_lora,CHN_Female_18-29_Lower,CHN,Female,18-29,Lower,8,4,4
bielik_lora,CHN_Female_18-29_Lower,CHN,Female,18-29,Lower,9,2,2
bielik_lora,CHN_Female_18-29_Lower,CHN,Female,18-29,Lower,10,3,3
bielik_lora,CHN_Female_18-29_Lower,CHN,Female,18-29,Lower,11,3,3
bielik_lora,CHN_Female_18-29_Lower,CHN,Female,18-29,Lower,12,3,3
bielik_lora,CHN_Female_18-29_Lower,CHN,Female,18-29,Lower,13,3,3
bielik_lora,CHN_Female_18-29_Lower,CHN,Female,18-29,Lower,14,3,3
bielik_lora,CHN_Female_18-29_Lower,CHN,Female,18-29,Lower,15,5,5
bielik_lora,CHN_Female_18-29_Lower,CHN,Female,18-29,Lower,16,4,4
bielik_lora,CHN_Female_18-29_Lower,CHN,Female,18-29,Lower,17,4,4
bielik_lora,CHN_Female_18-29_Lower,CHN,Female,18-29,Lower,18,4,4
bielik_lora,CHN_Female_18-29_Lower,CHN,Female,18-29,Lower,19,4,4
bielik_lora,CHN_Female_18-29_Lower,CHN,Female,18-29,Lower,20,3,3
bielik_lora,CHN_Female_18-29_Lower,CHN,Female,18-29,Lower,21,3,3
bielik_lora,CHN_Female_18-29_Lower,CHN,Female,18-29,Lower,22,4,4
bielik_lora,CHN_Female_18-29_Lower,CHN,Female,18-29,Lower,23,5,5
bielik_lora,CHN_Female_18-29_Lower,CHN,Female,18-29,Lower,24,3,3
bielik_lora,CHN_Female_18-29_Lower,CHN,Female,18-29,Lower,25,4,4
bielik_lora,CHN_Female_18-29_Lower,CHN,Female,18-29,Lower,26,3,3
bielik_lora,CHN_Female_18-29_Lower,CHN,Female,18-29,Lower,27,3,3
bielik_lora,CHN_Female_18-29_Lower,CHN,Female,18-29,Lower,28,5,5
bielik_lora,CHN_Female_18-29_Lower,CHN,Female,18-29,Lower,29,4,4
bielik_lora,CHN_Female_18-29_Lower,CHN,Female,18-29,Lower,30,3,3
bielik_lora,CHN_Female_18-29_Lower,CHN,Female,18-29,Lower,31,4,4
bielik_lora,CHN_Female_18-29_Lower,CHN,Female,18-29,Lower,32,4,4
bielik_lora,CHN_Female_18-29_Lower,CHN,Female,18-29,Lower,33,4,4
bielik_lora,CHN_Female_18-29_Lower,CHN,Female,18-29,Lower,34,3,3
bielik_lora,CHN_Female_18-29_Lower,CHN,Female,18-29,Lower,35,4,4
bielik_lora,CHN_Female_18-29_Lower,CHN,Female,18-29,Lower,36,4,4
bielik_lora,CHN_Female_18-29_Lower,CHN,Female,18-29,Lower,37,5,5
bielik_lora,CHN_Female_18-29_Lower,CHN,Female,18-29,Lower,38,4,4
bielik_lora,CHN_Female_18-29_Lower,CHN,Female,18-29,Lower,39,2,2
bielik_lora,CHN_Female_18-29_Lower,CHN,Female,18-29,Lower,40,3,3
bielik_lora,CHN_Female_18-29_Lower,CHN,Female,18-29,Lower,41,4,4
bielik_lora,CHN_Female_18-29_Lower,CHN,Female,18-29,Lower,42,3,3
bielik_lora,CHN_Female_18-29_Lower,CHN,Female,18-29,Lower,43,3,3
bielik_lora,CHN_Female_18-29_Lower,CHN,Female,18-29,Lower,44,3,3
bielik_lora,CHN_Female_18-29_Lower,CHN,Female,18-29,Lower,45,4,4
bielik_lora,CHN_Female_18-29_Lower,CHN,Female,18-29,Lower,46,3,3
bielik_lora,CHN_Female_18-29_Lower,CHN,Female,18-29,Lower,47,3,3
bielik_lora,CHN_Female_18-29_Lower,CHN,Female,18-29,Lower,48,5,5
bielik_lora,CHN_Female_18-29_Lower,CHN,Female,18-29,Lower,49,3,3
bielik_lora,CHN_Female_18-29_Lower,CHN,Female,18-29,Lower,50,5,5
bielik_lora,CHN_Female_18-29_Lower,CHN,Female,18-29,Lower,51,3,3
bielik_lora,CHN_Female_18-29_Lower,CHN,Female,18-29,Lower,52,2,2
bielik_lora,CHN_Female_18-29_Lower,CHN,Female,18-29,Lower,53,3,3
bielik_lora,CHN_Female_18-29_Lower,CHN,Female,18-29,Lower,54,4,4
bielik_lora,CHN_Female_18-29_Lower,CHN,Female,18-29,Lower,55,3,3
bielik_lora,CHN_Female_18-29_Lower,CHN,Female,18-29,Lower,56,2,2
bielik_lora,CHN_Female_18-29_Lower,CHN,Female,18-29,Lower,57,4,4
bielik_lora,CHN_Female_18-29_Lower,CHN,Female,18-29,Lower,58,6,6
bielik_lora,CHN_Female_18-29_Lower,CHN,Female,18-29,Lower,59,3,3
bielik_lora,CHN_Female_18-29_Lower,CHN,Female,18-29,Lower,60,4,4
bielik_lora,CHN_Female_18-29_Lower,CHN,Female,18-29,Lower,61,3,3
bielik_lora,CHN_Female_18-29_Lower,CHN,Female,18-29,Lower,62,3,3
bielik_lora,CHN_Female_18-29_Lower,CHN,Female,18-29,Lower,63,3,3
bielik_lora,CHN_Female_18-29_Lower,CHN,Female,18-29,Lower,64,5,5
bielik_lora,CHN_Female_18-29_Lower,CHN,Female,18-29,Lower,65,5,5
bielik_lora,CHN_Female_18-29_Lower,CHN,Female,18-29,Lower,66,4,4
bielik_lora,CHN_Female_18-29_Lower,CHN,Female,18-29,Lower,67,3,3
bielik_lora,CHN_Female_18-29_Lower,CHN,Female,18-29,Lower,68,5,5
bielik_lora,CHN_Female_18-29_Lower,CHN,Female,18-29,Lower,69,3,3
bielik_lora,CHN_Female_18-29_Lower,CHN,Female,18-29,Lower,70,2,2
bielik_lora,CHN_Female_18-29_Lower,CHN,Female,18-29,Lower,71,3,3
bielik_lora,CHN_Female_18-29_Lower,CHN,Female,18-29,Lower,72,3,3
bielik_lora,CHN_Female_18-29_Lower,CHN,Female,18-29,Lower,73,5,5
bielik_lora,CHN_Female_18-29_Lower,CHN,Female,18-29,Lower,74,2,2
bielik_lora,CHN_Female_18-29_Lower,CHN,Female,18-29,Lower,75,3,3
bielik_lora,CHN_Female_18-29_Lower,CHN,Female,18-29,Lower,76,3,3
bielik_lora,CHN_Female_18-29_Lower,CHN,Female,18-29,Lower,77,5,5
bielik_lora,CHN_Female_18-29_Lower,CHN,Female,18-29,Lower,78,4,4
bielik_lora,CHN_Female_18-29_Lower,CHN,Female,18-29,Lower,79,3,3
bielik_lora,CHN_Female_18-29_Lower,CHN,Female,18-29,Lower,80,4,4
bielik_lora,CHN_Female_18-29_Lower,CHN,Female,18-29,Lower,81,3,3
bielik_lora,CHN_Female_18-29_Lower,CHN,Female,18-29,Lower,82,4,4
bielik_lora,CHN_Female_18-29_Lower,CHN,Female,18-29,Lower,83,1,1
bielik_lora,CHN_Female_18-29_Lower,CHN,Female,18-29,Lower,84,3,3
bielik_lora,CHN_Female_18-29_Lower,CHN,Female,18-29,Lower,85,3,3
bielik_lora,CHN_Female_18-29_Lower,CHN,Female,18-29,Lower,86,4,4
bielik_lora,CHN_Female_18-29_Lower,CHN,Female,18-29,Lower,87,3,3
bielik_lora,CHN_Female_18-29_Lower,CHN,Female,18-29,Lower,88,3,3
bielik_lora,CHN_Female_18-29_Lower,CHN,Female,18-29,Lower,89,6,6
bielik_lora,CHN_Female_18-29_Lower,CHN,Female,18-29,Lower,90,4,4
bielik_lora,CHN_Female_18-29_Lower,CHN,Female,18-29,Lower,91,2,2
bielik_lora,CHN_Female_18-29_Lower,CHN,Female,18-29,Lower,92,5,5
bielik_lora,CHN_Female_18-29_Lower,CHN,Female,18-29,Lower,93,3,3
bielik_lora,CHN_Female_18-29_Lower,CHN,Female,18-29,Lower,94,4,4
bielik_lora,CHN_Female_18-29_Lower,CHN,Female,18-29,Lower,95,5,5
bielik_lora,CHN_Female_18-29_Lower,CHN,Female,18-29,Lower,96,4,4
bielik_lora,CHN_Female_18-29_Lower,CHN,Female,18-29,Lower,97,3,3
bielik_lora,CHN_Female_18-29_Lower,CHN,Female,18-29,Lower,98,2,2
bielik_lora,CHN_Female_18-29_Lower,CHN,Female,18-29,Lower,99,2,2
bielik_lora,CHN_Female_18-29_Medium,CHN,Female,18-29,Medium,0,4,4
bielik_lora,CHN_Female_18-29_Medium,CHN,Female,18-29,Medium,1,3,3
bielik_lora,CHN_Female_18-29_Medium,CHN,Female,18-29,Medium,2,3,3
bielik_lora,CHN_Female_18-29_Medium,CHN,Female,18-29,Medium,3,3,3
bielik_lora,CHN_Female_18-29_Medium,CHN,Female,18-29,Medium,4,5,5
bielik_lora,CHN_Female_18-29_Medium,CHN,Female,18-29,Medium,5,5,5
bielik_lora,CHN_Female_18-29_Medium,CHN,Female,18-29,Medium,6,4,4
bielik_lora,CHN_Female_18-29_Medium,CHN,Female,18-29,Medium,7,4,4
bielik_lora,CHN_Female_18-29_Medium,CHN,Female,18-29,Medium,8,4,4
bielik_lora,CHN_Female_18-29_Medium,CHN,Female,18-29,Medium,9,4,4
bielik_lora,CHN_Female_18-29_Medium,CHN,Female,18-29,Medium,10,4,4
bielik_lora,CHN_Female_18-29_Medium,CHN,Female,18-29,Medium,11,4,4
bielik_lora,CHN_Female_18-29_Medium,CHN,Female,18-29,Medium,12,3,3
bielik_lora,CHN_Female_18-29_Medium,CHN,Female,18-29,Medium,13,5,5
bielik_lora,CHN_Female_18-29_Medium,CHN,Female,18-29,Medium,14,2,2
bielik_lora,CHN_Female_18-29_Medium,CHN,Female,18-29,Medium,15,5,5
bielik_lora,CHN_Female_18-29_Medium,CHN,Female,18-29,Medium,16,3,3
bielik_lora,CHN_Female_18-29_Medium,CHN,Female,18-29,Medium,17,3,3
bielik_lora,CHN_Female_18-29_Medium,CHN,Female,18-29,Medium,18,4,4
bielik_lora,CHN_Female_18-29_Medium,CHN,Female,18-29,Medium,19,3,3
bielik_lora,CHN_Female_18-29_Medium,CHN,Female,18-29,Medium,20,3,3
bielik_lora,CHN_Female_18-29_Medium,CHN,Female,18-29,Medium,21,2,2
bielik_lora,CHN_Female_18-29_Medium,CHN,Female,18-29,Medium,22,3,3
bielik_lora,CHN_Female_18-29_Medium,CHN,Female,18-29,Medium,23,4,4
bielik_lora,CHN_Female_18-29_Medium,CHN,Female,18-29,Medium,24,3,3
bielik_lora,CHN_Female_18-29_Medium,CHN,Female,18-29,Medium,25,4,4
bielik_lora,CHN_Female_18-29_Medium,CHN,Female,18-29,Medium,26,3,3
bielik_lora,CHN_Female_18-29_Medium,CHN,Female,18-29,Medium,27,4,4
bielik_lora,CHN_Female_18-29_Medium,CHN,Female,18-29,Medium,28,3,3
bielik_lora,CHN_Female_18-29_Medium,CHN,Female,18-29,Medium,29,3,3
bielik_lora,CHN_Female_18-29_Medium,CHN,Female,18-29,Medium,30,3,3
bielik_lora,CHN_Female_18-29_Medium,CHN,Female,18-29,Medium,31,3,3
bielik_lora,CHN_Female_18-29_Medium,CHN,Female,18-29,Medium,32,3,3
bielik_lora,CHN_Female_18-29_Medium,CHN,Female,18-29,Medium,33,4,4
bielik_lora,CHN_Female_18-29_Medium,CHN,Female,18-29,Medium,34,4,4
bielik_lora,CHN_Female_18-29_Medium,CHN,Female,18-29,Medium,35,3,3
bielik_lora,CHN_Female_18-29_Medium,CHN,Female,18-29,Medium,36,4,4
bielik_lora,CHN_Female_18-29_Medium,CHN,Female,18-29,Medium,37,4,4
bielik_lora,CHN_Female_18-29_Medium,CHN,Female,18-29,Medium,38,4,4
bielik_lora,CHN_Female_18-29_Medium,CHN,Female,18-29,Medium,39,4,4
bielik_lora,CHN_Female_18-29_Medium,CHN,Female,18-29,Medium,40,4,4
bielik_lora,CHN_Female_18-29_Medium,CHN,Female,18-29,Medium,41,4,4
bielik_lora,CHN_Female_18-29_Medium,CHN,Female,18-29,Medium,42,5,5
bielik_lora,CHN_Female_18-29_Medium,CHN,Female,18-29,Medium,43,4,4
bielik_lora,CHN_Female_18-29_Medium,CHN,Female,18-29,Medium,44,3,3
bielik_lora,CHN_Female_18-29_Medium,CHN,Female,18-29,Medium,45,3,3
bielik_lora,CHN_Female_18-29_Medium,CHN,Female,18-29,Medium,46,6,6
bielik_lora,CHN_Female_18-29_Medium,CHN,Female,18-29,Medium,47,4,4
bielik_lora,CHN_Female_18-29_Medium,CHN,Female,18-29,Medium,48,5,5
bielik_lora,CHN_Female_18-29_Medium,CHN,Female,18-29,Medium,49,5,5
bielik_lora,CHN_Female_18-29_Medium,CHN,Female,18-29,Medium,50,3,3
bielik_lora,CHN_Female_18-29_Medium,CHN,Female,18-29,Medium,51,3,3
bielik_lora,CHN_Female_18-29_Medium,CHN,Female,18-29,Medium,52,3,3
bielik_lora,CHN_Female_18-29_Medium,CHN,Female,18-29,Medium,53,3,3
bielik_lora,CHN_Female_18-29_Medium,CHN,Female,18-29,Medium,54,4,4
bielik_lora,CHN_Female_18-29_Medium,CHN,Female,18-29,Medium,55,2,2
bielik_lora,CHN_Female_18-29_Medium,CHN,Female,18-29,Medium,56,3,3
bielik_lora,CHN_Female_18-29_Medium,CHN,Female,18-29,Medium,57,2,2
bielik_lora,CHN_Female_18-29_Medium,CHN,Female,18-29,Medium,58,6,6
bielik_lora,CHN_Female_18-29_Medium,CHN,Female,18-29,Medium,59,2,2
bielik_lora,CHN_Female_18-29_Medium,CHN,Female,18-29,Medium,60,3,3
bielik_lora,CHN_Female_18-29_Medium,CHN,Female,18-29,Medium,61,3,3
bielik_lora,CHN_Female_18-29_Medium,CHN,Female,18-29,Medium,62,5,5
bielik_lora,CHN_Female_18-29_Medium,CHN,Female,18-29,Medium,63,5,5
bielik_lora,CHN_Female_18-29_Medium,CHN,Female,18-29,Medium,64,3,3
bielik_lora,CHN_Female_18-29_Medium,CHN,Female,18-29,Medium,65,3,3
bielik_lora,CHN_Female_18-29_Medium,CHN,Female,18-29,Medium,66,2,2
bielik_lora,CHN_Female_18-29_Medium,CHN,Female,18-29,Medium,67,3,3
bielik_lora,CHN_Female_18-29_Medium,CHN,Female,18-29,Medium,68,4,4
bielik_lora,CHN_Female_18-29_Medium,CHN,Female,18-29,Medium,69,5,5
bielik_lora,CHN_Female_18-29_Medium,CHN,Female,18-29,Medium,70,4,4
bielik_lora,CHN_Female_18-29_Medium,CHN,Female,18-29,Medium,71,3,3
bielik_lora,CHN_Female_18-29_Medium,CHN,Female,18-29,Medium,72,5,5
bielik_lora,CHN_Female_18-29_Medium,CHN,Female,18-29,Medium,73,3,3
bielik_lora,CHN_Female_18-29_Medium,CHN,Female,18-29,Medium,74,3,3
bielik_lora,CHN_Female_18-29_Medium,CHN,Female,18-29,Medium,75,3,3
bielik_lora,CHN_Female_18-29_Medium,CHN,Female,18-29,Medium,76,5,5
bielik_lora,CHN_Female_18-29_Medium,CHN,Female,18-29,Medium,77,5,5
bielik_lora,CHN_Female_18-29_Medium,CHN,Female,18-29,Medium,78,4,4
bielik_lora,CHN_Female_18-29_Medium,CHN,Female,18-29,Medium,79,5,5
bielik_lora,CHN_Female_18-29_Medium,CHN,Female,18-29,Medium,80,3,3
bielik_lora,CHN_Female_18-29_Medium,CHN,Female,18-29,Medium,81,3,3
bielik_lora,CHN_Female_18-29_Medium,CHN,Female,18-29,Medium,82,4,4
bielik_lora,CHN_Female_18-29_Medium,CHN,Female,18-29,Medium,83,2,2
bielik_lora,CHN_Female_18-29_Medium,CHN,Female,18-29,Medium,84,5,5
bielik_lora,CHN_Female_18-29_Medium,CHN,Female,18-29,Medium,85,4,4
bielik_lora,CHN_Female_18-29_Medium,CHN,Female,18-29,Medium,86,5,5
bielik_lora,CHN_Female_18-29_Medium,CHN,Female,18-29,Medium,87,4,4
bielik_lora,CHN_Female_18-29_Medium,CHN,Female,18-29,Medium,88,5,5
bielik_lora,CHN_Female_18-29_Medium,CHN,Female,18-29,Medium,89,5,5
bielik_lora,CHN_Female_18-29_Medium,CHN,Female,18-29,Medium,90,5,5
bielik_lora,CHN_Female_18-29_Medium,CHN,Female,18-29,Medium,91,3,3
bielik_lora,CHN_Female_18-29_Medium,CHN,Female,18-29,Medium,92,5,5
bielik_lora,CHN_Female_18-29_Medium,CHN,Female,18-29,Medium,93,3,3
bielik_lora,CHN_Female_18-29_Medium,CHN,Female,18-29,Medium,94,3,3
bielik_lora,CHN_Female_18-29_Medium,CHN,Female,18-29,Medium,95,2,2
bielik_lora,CHN_Female_18-29_Medium,CHN,Female,18-29,Medium,96,4,4
bielik_lora,CHN_Female_18-29_Medium,CHN,Female,18-29,Medium,97,5,5
bielik_lora,CHN_Female_18-29_Medium,CHN,Female,18-29,Medium,98,5,5
bielik_lora,CHN_Female_18-29_Medium,CHN,Female,18-29,Medium,99,3,3
bielik_lora,CHN_Female_30-49_Higher,CHN,Female,30-49,Higher,0,5,5
bielik_lora,CHN_Female_30-49_Higher,CHN,Female,30-49,Higher,1,3,3
bielik_lora,CHN_Female_30-49_Higher,CHN,Female,30-49,Higher,2,4,4
bielik_lora,CHN_Female_30-49_Higher,CHN,Female,30-49,Higher,3,3,3
bielik_lora,CHN_Female_30-49_Higher,CHN,Female,30-49,Higher,4,5,5
bielik_lora,CHN_Female_30-49_Higher,CHN,Female,30-49,Higher,5,5,5
bielik_lora,CHN_Female_30-49_Higher,CHN,Female,30-49,Higher,6,4,4
bielik_lora,CHN_Female_30-49_Higher,CHN,Female,30-49,Higher,7,5,5
bielik_lora,CHN_Female_30-49_Higher,CHN,Female,30-49,Higher,8,4,4
bielik_lora,CHN_Female_30-49_Higher,CHN,Female,30-49,Higher,9,3,3
bielik_lora,CHN_Female_30-49_Higher,CHN,Female,30-49,Higher,10,3,3
bielik_lora,CHN_Female_30-49_Higher,CHN,Female,30-49,Higher,11,4,4
bielik_lora,CHN_Female_30-49_Higher,CHN,Female,30-49,Higher,12,4,4
bielik_lora,CHN_Female_30-49_Higher,CHN,Female,30-49,Higher,13,3,3
bielik_lora,CHN_Female_30-49_Higher,CHN,Female,30-49,Higher,14,5,5
bielik_lora,CHN_Female_30-49_Higher,CHN,Female,30-49,Higher,15,3,3
bielik_lora,CHN_Female_30-49_Higher,CHN,Female,30-49,Higher,16,4,4
bielik_lora,CHN_Female_30-49_Higher,CHN,Female,30-49,Higher,17,3,3
bielik_lora,CHN_Female_30-49_Higher,CHN,Female,30-49,Higher,18,3,3
bielik_lora,CHN_Female_30-49_Higher,CHN,Female,30-49,Higher,19,2,2
bielik_lora,CHN_Female_30-49_Higher,CHN,Female,30-49,Higher,20,4,4
bielik_lora,CHN_Female_30-49_Higher,CHN,Female,30-49,Higher,21,5,5
bielik_lora,CHN_Female_30-49_Higher,CHN,Female,30-49,Higher,22,2,2
bielik_lora,CHN_Female_30-49_Higher,CHN,Female,30-49,Higher,23,3,3
