persona_id,model,model_origin,country,sex,age_group,education,query_idx,raw_response,parsed_value,is_valid,response_time_sec,timestamp
CHN_Female_18-29_Higher,qwen,China,CHN,Female,18-29,Higher,39,3,3,True,0.147,2026-03-01T20:17:57.753366
CHN_Female_18-29_Higher,qwen,China,CHN,Female,18-29,Higher,40,3,3,True,0.147,2026-03-01T20:17:57.900350
CHN_Female_18-29_Higher,qwen,China,CHN,Female,18-29,Higher,41,3,3,True,0.147,2026-03-01T20:17:58.047367
CHN_Female_18-29_Higher,qwen,China,CHN,Female,18-29,Higher,42,3,3,True,0.147,2026-03-01T20:17:58.194904
CHN_Female_18-29_Higher,qwen,China,CHN,Female,18-29,Higher,43,3,3,True,0.147,2026-03-01T20:17:58.342035
CHN_Female_18-29_Higher,qwen,China,CHN,Female,18-29,Higher,44,3,3,True,0.147,2026-03-01T20:17:58.488968
CHN_Female_18-29_Higher,qwen,China,CHN,Female,18-29,Higher,45,3,3,True,0.147,2026-03-01T20:17:58.635915
CHN_Female_18-29_Higher,qwen,China,CHN,Female,18-29,Higher,46,3,3,True,0.147,2026-03-01T20:17:58.782904
CHN_Female_18-29_Higher,qwen,China,CHN,Female,18-29,Higher,47,3,3,True,0.147,2026-03-01T20:17:58.930019
CHN_Female_18-29_Higher,qwen,China,CHN,Female,18-29,Higher,48,3,3,True,0.147,2026-03-01T20:17:59.077037
CHN_Female_18-29_Higher,qwen,China,CHN,Female,18-29,Higher,49,3,3,True,0.147,2026-03-01T20:17:59.224047
CHN_Female_18-29_Higher,qwen,China,CHN,Female,18-29,Higher,50,3,3,True,0.148,2026-03-01T20:17:59.371766
CHN_Female_18-29_Higher,qwen,China,CHN,Female,18-29,Higher,51,3,3,True,0.148,2026-03-01T20:17:59.519396
CHN_Female_18-29_Higher,qwen,China,CHN,Female,18-29,Higher,52,3,3,True,0.147,2026-03-01T20:17:59.666855
CHN_Female_18-29_Higher,qwen,China,CHN,Female,18-29,Higher,53,3,3,True,0.148,2026-03-01T20:17:59.814576
CHN_Female_18-29_Higher,qwen,China,CHN,Female,18-29,Higher,54,3,3,True,0.148,2026-03-01T20:17:59.962202
CHN_Female_18-29_Higher,qwen,China,CHN,Female,18-29,Higher,55,3,3,True,0.149,2026-03-01T20:18:00.110846
CHN_Female_18-29_Higher,qwen,China,CHN,Female,18-29,Higher,56,3,3,True,0.149,2026-03-01T20:18:00.259807
CHN_Female_18-29_Higher,qwen,China,CHN,Female,18-29,Higher,57,3,3,True,0.149,2026-03-01T20:18:00.408660
CHN_Female_18-29_Higher,qwen,China,CHN,Female,18-29,Higher,58,3,3,True,0.149,2026-03-01T20:18:00.557738
CHN_Female_18-29_Higher,qwen,China,CHN,Female,18-29,Higher,59,3,3,True,0.149,2026-03-01T20:18:00.706932
CHN_Female_18-29_Higher,qwen,China,CHN,Female,18-29,Higher,60,3,3,True,0.149,2026-03-01T20:18:00.856031
CHN_Female_18-29_Higher,qwen,China,CHN,Female,18-29,Higher,61,3,3,True,0.149,2026-03-01T20:18:01.004874
CHN_Female_18-29_Higher,qwen,China,CHN,Female,18-29,Higher,62,3,3,True,0.149,2026-03-01T20:18:01.153926
CHN_Female_18-29_Higher,qwen,China,CHN,Female,18-29,Higher,63,3,3,True,0.149,2026-03-01T20:18:01.303079
CHN_Female_18-29_Higher,qwen,China,CHN,Female,18-29,Higher,64,3,3,True,0.149,2026-03-01T20:18:01.452323
CHN_Female_18-29_Higher,qwen,China,CHN,Female,18-29,Higher,65,3,3,True,0.149,2026-03-01T20:18:01.601434
CHN_Female_18-29_Higher,qwen,China,CHN,Female,18-29,Higher,66,3,3,True,0.149,2026-03-01T20:18:01.750585
CHN_Female_18-29_Higher,qwen,China,CHN,Female,18-29,Higher,67,3,3,True,0.149,2026-03-01T20:18:01.899482
CHN_Female_18-29_Higher,qwen,China,CHN,Female,18-29,Higher,68,3,3,True,0.148,2026-03-01T20:18:02.047485
CHN_Female_18-29_Higher,qwen,China,CHN,Female,18-29,Higher,69,3,3,True,0.148,2026-03-01T20:18:02.195142
CHN_Female_18-29_Higher,qwen,China,CHN,Female,18-29,Higher,70,3,3,True,0.148,2026-03-01T20:18:02.342893
CHN_Female_18-29_Higher,qwen,China,CHN,Female,18-29,Higher,71,3,3,True,0.148,2026-03-01T20:18:02.490699
CHN_Female_18-29_Higher,qwen,China,CHN,Female,18-29,Higher,72,3,3,True,0.148,2026-03-01T20:18:02.638467
CHN_Female_18-29_Higher,qwen,China,CHN,Female,18-29,Higher,73,3,3,True,0.148,2026-03-01T20:18:02.786158
CHN_Female_18-29_Higher,qwen,China,CHN,Female,18-29,Higher,74,3,3,True,0.148,2026-03-01T20:18:02.934082
CHN_Female_18-29_Higher,qwen,China,CHN,Female,18-29,Higher,75,3,3,True,0.147,2026-03-01T20:18:03.081546
CHN_Female_18-29_Higher,qwen,China,CHN,Female,18-29,Higher,76,3,3,True,0.148,2026-03-01T20:18:03.229098
CHN_Female_18-29_Higher,qwen,China,CHN,Female,18-29,Higher,77,3,3,True,0.148,2026-03-01T20:18:03.376719
CHN_Female_18-29_Higher,qwen,China,CHN,Female,18-29,Higher,78,3,3,True,0.148,2026-03-01T20:18:03.524839
CHN_Female_18-29_Higher,qwen,China,CHN,Female,18-29,Higher,79,3,3,True,0.148,2026-03-01T20:18:03.672535
CHN_Female_18-29_Higher,qwen,China,CHN,Female,18-29,Higher,80,3,3,True,0.148,2026-03-01T20:18:03.820306
CHN_Female_18-29_Higher,qwen,China,CHN,Female,18-29,Higher,81,3,3,True,0.148,2026-03-01T20:18:03.968096
CHN_Female_18-29_Higher,qwen,China,CHN,Female,18-29,Higher,82,3,3,True,0.148,2026-03-01T20:18:04.115739
CHN_Female_18-29_Higher,qwen,China,CHN,Female,18-29,Higher,83,3,3,True,0.148,2026-03-01T20:18:04.263396
CHN_Female_18-29_Higher,qwen,China,CHN,Female,18-29,Higher,84,3,3,True,0.148,2026-03-01T20:18:04.411240
CHN_Female_18-29_Higher,qwen,China,CHN,Female,18-29,Higher,85,3,3,True,0.148,2026-03-01T20:18:04.558814
CHN_Female_18-29_Higher,qwen,China,CHN,Female,18-29,Higher,86,3,3,True,0.148,2026-03-01T20:18:04.706426
CHN_Female_18-29_Higher,qwen,China,CHN,Female,18-29,Higher,87,3,3,True,0.148,2026-03-01T20:18:04.854412
CHN_Female_18-29_Higher,qwen,China,CHN,Female,18-29,Higher,88,3,3,True,0.148,2026-03-01T20:18:05.002078
CHN_Female_18-29_Higher,qwen,China,CHN,Female,18-29,Higher,89,3,3,True,0.148,2026-03-01T20:18:05.149979
CHN_Female_18-29_Higher,qwen,China,CHN,Female,18-29,Higher,90,3,3,True,0.148,2026-03-01T20:18:05.297645
CHN_Female_18-29_Higher,qwen,China,CHN,Female,18-29,Higher,91,3,3,True,0.148,2026-03-01T20:18:05.445215
CHN_Female_18-29_Higher,qwen,China,CHN,Female,18-29,Higher,92,3,3,True,0.148,2026-03-01T20:18:05.593276
CHN_Female_18-29_Higher,qwen,China,CHN,Female,18-29,Higher,93,3,3,True,0.148,2026-03-01T20:18:05.741030
CHN_Female_18-29_Higher,qwen,China,CHN,Female,18-29,Higher,94,3,3,True,0.148,2026-03-01T20:18:05.888640
CHN_Female_18-29_Higher,qwen,China,CHN,Female,18-29,Higher,95,3,3,True,0.148,2026-03-01T20:18:06.036269
CHN_Female_18-29_Higher,qwen,China,CHN,Female,18-29,Higher,96,3,3,True,0.148,2026-03-01T20:18:06.183833
CHN_Female_18-29_Higher,qwen,China,CHN,Female,18-29,Higher,97,3,3,True,0.147,2026-03-01T20:18:06.331256
CHN_Female_18-29_Higher,qwen,China,CHN,Female,18-29,Higher,98,3,3,True,0.147,2026-03-01T20:18:06.478707
CHN_Female_18-29_Higher,qwen,China,CHN,Female,18-29,Higher,99,3,3,True,0.147,2026-03-01T20:18:06.626229
CHN_Female_18-29_Lower,qwen,China,CHN,Female,18-29,Lower,0,5,5,True,0.148,2026-03-01T20:18:06.780027
CHN_Female_18-29_Lower,qwen,China,CHN,Female,18-29,Lower,1,5,5,True,0.148,2026-03-01T20:18:06.927644
CHN_Female_18-29_Lower,qwen,China,CHN,Female,18-29,Lower,2,5,5,True,0.147,2026-03-01T20:18:07.075176
CHN_Female_18-29_Lower,qwen,China,CHN,Female,18-29,Lower,3,5,5,True,0.148,2026-03-01T20:18:07.223088
CHN_Female_18-29_Lower,qwen,China,CHN,Female,18-29,Lower,4,5,5,True,0.148,2026-03-01T20:18:07.370696
CHN_Female_18-29_Lower,qwen,China,CHN,Female,18-29,Lower,5,5,5,True,0.148,2026-03-01T20:18:07.518532
CHN_Female_18-29_Lower,qwen,China,CHN,Female,18-29,Lower,6,5,5,True,0.148,2026-03-01T20:18:07.666257
CHN_Female_18-29_Lower,qwen,China,CHN,Female,18-29,Lower,7,5,5,True,0.148,2026-03-01T20:18:07.814374
CHN_Female_18-29_Lower,qwen,China,CHN,Female,18-29,Lower,8,5,5,True,0.147,2026-03-01T20:18:07.961874
CHN_Female_18-29_Lower,qwen,China,CHN,Female,18-29,Lower,9,5,5,True,0.147,2026-03-01T20:18:08.109410
CHN_Female_18-29_Lower,qwen,China,CHN,Female,18-29,Lower,10,5,5,True,0.148,2026-03-01T20:18:08.257086
CHN_Female_18-29_Lower,qwen,China,CHN,Female,18-29,Lower,11,5,5,True,0.147,2026-03-01T20:18:08.404602
CHN_Female_18-29_Lower,qwen,China,CHN,Female,18-29,Lower,12,5,5,True,0.147,2026-03-01T20:18:08.552123
CHN_Female_18-29_Lower,qwen,China,CHN,Female,18-29,Lower,13,5,5,True,0.148,2026-03-01T20:18:08.699848
CHN_Female_18-29_Lower,qwen,China,CHN,Female,18-29,Lower,14,5,5,True,0.147,2026-03-01T20:18:08.847380
CHN_Female_18-29_Lower,qwen,China,CHN,Female,18-29,Lower,15,5,5,True,0.147,2026-03-01T20:18:08.994891
CHN_Female_18-29_Lower,qwen,China,CHN,Female,18-29,Lower,16,5,5,True,0.147,2026-03-01T20:18:09.142412
CHN_Female_18-29_Lower,qwen,China,CHN,Female,18-29,Lower,17,5,5,True,0.148,2026-03-01T20:18:09.289967
CHN_Female_18-29_Lower,qwen,China,CHN,Female,18-29,Lower,18,5,5,True,0.148,2026-03-01T20:18:09.437730
CHN_Female_18-29_Lower,qwen,China,CHN,Female,18-29,Lower,19,5,5,True,0.147,2026-03-01T20:18:09.585176
CHN_Female_18-29_Lower,qwen,China,CHN,Female,18-29,Lower,20,5,5,True,0.147,2026-03-01T20:18:09.732670
CHN_Female_18-29_Lower,qwen,China,CHN,Female,18-29,Lower,21,5,5,True,0.148,2026-03-01T20:18:09.880637
CHN_Female_18-29_Lower,qwen,China,CHN,Female,18-29,Lower,22,5,5,True,0.147,2026-03-01T20:18:10.028144
CHN_Female_18-29_Lower,qwen,China,CHN,Female,18-29,Lower,23,5,5,True,0.147,2026-03-01T20:18:10.175515
CHN_Female_18-29_Lower,qwen,China,CHN,Female,18-29,Lower,24,5,5,True,0.147,2026-03-01T20:18:10.322764
CHN_Female_18-29_Lower,qwen,China,CHN,Female,18-29,Lower,25,5,5,True,0.147,2026-03-01T20:18:10.470207
CHN_Female_18-29_Lower,qwen,China,CHN,Female,18-29,Lower,26,5,5,True,0.147,2026-03-01T20:18:10.617721
CHN_Female_18-29_Lower,qwen,China,CHN,Female,18-29,Lower,27,5,5,True,0.147,2026-03-01T20:18:10.765170
CHN_Female_18-29_Lower,qwen,China,CHN,Female,18-29,Lower,28,5,5,True,0.148,2026-03-01T20:18:10.912948
CHN_Female_18-29_Lower,qwen,China,CHN,Female,18-29,Lower,29,5,5,True,0.148,2026-03-01T20:18:11.060509
CHN_Female_18-29_Lower,qwen,China,CHN,Female,18-29,Lower,30,5,5,True,0.148,2026-03-01T20:18:11.208061
CHN_Female_18-29_Lower,qwen,China,CHN,Female,18-29,Lower,31,5,5,True,0.147,2026-03-01T20:18:11.355381
CHN_Female_18-29_Lower,qwen,China,CHN,Female,18-29,Lower,32,5,5,True,0.148,2026-03-01T20:18:11.502937
CHN_Female_18-29_Lower,qwen,China,CHN,Female,18-29,Lower,33,5,5,True,0.147,2026-03-01T20:18:11.650413
CHN_Female_18-29_Lower,qwen,China,CHN,Female,18-29,Lower,34,5,5,True,0.147,2026-03-01T20:18:11.797956
CHN_Female_18-29_Lower,qwen,China,CHN,Female,18-29,Lower,35,5,5,True,0.147,2026-03-01T20:18:11.945484
CHN_Female_18-29_Lower,qwen,China,CHN,Female,18-29,Lower,36,5,5,True,0.147,2026-03-01T20:18:12.093007
CHN_Female_18-29_Lower,qwen,China,CHN,Female,18-29,Lower,37,5,5,True,0.148,2026-03-01T20:18:12.240615
CHN_Female_18-29_Lower,qwen,China,CHN,Female,18-29,Lower,38,5,5,True,0.147,2026-03-01T20:18:12.388108
CHN_Female_18-29_Lower,qwen,China,CHN,Female,18-29,Lower,39,5,5,True,0.148,2026-03-01T20:18:12.535755
CHN_Female_18-29_Lower,qwen,China,CHN,Female,18-29,Lower,40,5,5,True,0.147,2026-03-01T20:18:12.683267
CHN_Female_18-29_Lower,qwen,China,CHN,Female,18-29,Lower,41,5,5,True,0.148,2026-03-01T20:18:12.830871
CHN_Female_18-29_Lower,qwen,China,CHN,Female,18-29,Lower,42,5,5,True,0.148,2026-03-01T20:18:12.978430
CHN_Female_18-29_Lower,qwen,China,CHN,Female,18-29,Lower,43,5,5,True,0.147,2026-03-01T20:18:13.125969
CHN_Female_18-29_Lower,qwen,China,CHN,Female,18-29,Lower,44,5,5,True,0.148,2026-03-01T20:18:13.273586
CHN_Female_18-29_Lower,qwen,China,CHN,Female,18-29,Lower,45,5,5,True,0.147,2026-03-01T20:18:13.420438
CHN_Female_18-29_Lower,qwen,China,CHN,Female,18-29,Lower,46,5,5,True,0.147,2026-03-01T20:18:13.567547
CHN_Female_18-29_Lower,qwen,China,CHN,Female,18-29,Lower,47,5,5,True,0.147,2026-03-01T20:18:13.714384
CHN_Female_18-29_Lower,qwen,China,CHN,Female,18-29,Lower,48,5,5,True,0.147,2026-03-01T20:18:13.861294
CHN_Female_18-29_Lower,qwen,China,CHN,Female,18-29,Lower,49,5,5,True,0.147,2026-03-01T20:18:14.008559
CHN_Female_18-29_Lower,qwen,China,CHN,Female,18-29,Lower,50,5,5,True,0.147,2026-03-01T20:18:14.155538
CHN_Female_18-29_Lower,qwen,China,CHN,Female,18-29,Lower,51,5,5,True,0.147,2026-03-01T20:18:14.302516
CHN_Female_18-29_Lower,qwen,China,CHN,Female,18-29,Lower,52,5,5,True,0.147,2026-03-01T20:18:14.449974
CHN_Female_18-29_Lower,qwen,China,CHN,Female,18-29,Lower,53,5,5,True,0.148,2026-03-01T20:18:14.597554
CHN_Female_18-29_Lower,qwen,China,CHN,Female,18-29,Lower,54,5,5,True,0.148,2026-03-01T20:18:14.745101
CHN_Female_18-29_Lower,qwen,China,CHN,Female,18-29,Lower,55,5,5,True,0.148,2026-03-01T20:18:14.892649
CHN_Female_18-29_Lower,qwen,China,CHN,Female,18-29,Lower,56,5,5,True,0.148,2026-03-01T20:18:15.040209
CHN_Female_18-29_Lower,qwen,China,CHN,Female,18-29,Lower,57,5,5,True,0.147,2026-03-01T20:18:15.187670
CHN_Female_18-29_Lower,qwen,China,CHN,Female,18-29,Lower,58,5,5,True,0.148,2026-03-01T20:18:15.335363
CHN_Female_18-29_Lower,qwen,China,CHN,Female,18-29,Lower,59,5,5,True,0.147,2026-03-01T20:18:15.482895
CHN_Female_18-29_Lower,qwen,China,CHN,Female,18-29,Lower,60,5,5,True,0.148,2026-03-01T20:18:15.630516
CHN_Female_18-29_Lower,qwen,China,CHN,Female,18-29,Lower,61,5,5,True,0.148,2026-03-01T20:18:15.778344
CHN_Female_18-29_Lower,qwen,China,CHN,Female,18-29,Lower,62,5,5,True,0.147,2026-03-01T20:18:15.925888
CHN_Female_18-29_Lower,qwen,China,CHN,Female,18-29,Lower,63,5,5,True,0.148,2026-03-01T20:18:16.073796
CHN_Female_18-29_Lower,qwen,China,CHN,Female,18-29,Lower,64,5,5,True,0.148,2026-03-01T20:18:16.221753
CHN_Female_18-29_Lower,qwen,China,CHN,Female,18-29,Lower,65,5,5,True,0.148,2026-03-01T20:18:16.369353
CHN_Female_18-29_Lower,qwen,China,CHN,Female,18-29,Lower,66,5,5,True,0.148,2026-03-01T20:18:16.516951
CHN_Female_18-29_Lower,qwen,China,CHN,Female,18-29,Lower,67,5,5,True,0.147,2026-03-01T20:18:16.664390
CHN_Female_18-29_Lower,qwen,China,CHN,Female,18-29,Lower,68,5,5,True,0.148,2026-03-01T20:18:16.812083
CHN_Female_18-29_Lower,qwen,China,CHN,Female,18-29,Lower,69,5,5,True,0.147,2026-03-01T20:18:16.959490
CHN_Female_18-29_Lower,qwen,China,CHN,Female,18-29,Lower,70,5,5,True,0.147,2026-03-01T20:18:17.106971
CHN_Female_18-29_Lower,qwen,China,CHN,Female,18-29,Lower,71,5,5,True,0.147,2026-03-01T20:18:17.254491
CHN_Female_18-29_Lower,qwen,China,CHN,Female,18-29,Lower,72,5,5,True,0.148,2026-03-01T20:18:17.402045
CHN_Female_18-29_Lower,qwen,China,CHN,Female,18-29,Lower,73,5,5,True,0.147,2026-03-01T20:18:17.549470
CHN_Female_18-29_Lower,qwen,China,CHN,Female,18-29,Lower,74,5,5,True,0.147,2026-03-01T20:18:17.696854
CHN_Female_18-29_Lower,qwen,China,CHN,Female,18-29,Lower,75,5,5,True,0.148,2026-03-01T20:18:17.844430
CHN_Female_18-29_Lower,qwen,China,CHN,Female,18-29,Lower,76,5,5,True,0.148,2026-03-01T20:18:17.992074
CHN_Female_18-29_Lower,qwen,China,CHN,Female,18-29,Lower,77,5,5,True,0.147,2026-03-01T20:18:18.139420
CHN_Female_18-29_Lower,qwen,China,CHN,Female,18-29,Lower,78,5,5,True,0.148,2026-03-01T20:18:18.287428
CHN_Female_18-29_Lower,qwen,China,CHN,Female,18-29,Lower,79,5,5,True,0.147,2026-03-01T20:18:18.434958
CHN_Female_18-29_Lower,qwen,China,CHN,Female,18-29,Lower,80,5,5,True,0.148,2026-03-01T20:18:18.582601
CHN_Female_18-29_Lower,qwen,China,CHN,Female,18-29,Lower,81,5,5,True,0.147,2026-03-01T20:18:18.729969
CHN_Female_18-29_Lower,qwen,China,CHN,Female,18-29,Lower,82,5,5,True,0.147,2026-03-01T20:18:18.877473
CHN_Female_18-29_Lower,qwen,China,CHN,Female,18-29,Lower,83,5,5,True,0.148,2026-03-01T20:18:19.025066
CHN_Female_18-29_Lower,qwen,China,CHN,Female,18-29,Lower,84,5,5,True,0.147,2026-03-01T20:18:19.172417
CHN_Female_18-29_Lower,qwen,China,CHN,Female,18-29,Lower,85,5,5,True,0.147,2026-03-01T20:18:19.319793
CHN_Female_18-29_Lower,qwen,China,CHN,Female,18-29,Lower,86,5,5,True,0.147,2026-03-01T20:18:19.467256
CHN_Female_18-29_Lower,qwen,China,CHN,Female,18-29,Lower,87,5,5,True,0.148,2026-03-01T20:18:19.614888
CHN_Female_18-29_Lower,qwen,China,CHN,Female,18-29,Lower,88,5,5,True,0.148,2026-03-01T20:18:19.762510
CHN_Female_18-29_Lower,qwen,China,CHN,Female,18-29,Lower,89,5,5,True,0.147,2026-03-01T20:18:19.909962
CHN_Female_18-29_Lower,qwen,China,CHN,Female,18-29,Lower,90,5,5,True,0.147,2026-03-01T20:18:20.057460
CHN_Female_18-29_Lower,qwen,China,CHN,Female,18-29,Lower,91,5,5,True,0.148,2026-03-01T20:18:20.205008
CHN_Female_18-29_Lower,qwen,China,CHN,Female,18-29,Lower,92,5,5,True,0.148,2026-03-01T20:18:20.352895
CHN_Female_18-29_Lower,qwen,China,CHN,Female,18-29,Lower,93,5,5,True,0.148,2026-03-01T20:18:20.500448
CHN_Female_18-29_Lower,qwen,China,CHN,Female,18-29,Lower,94,5,5,True,0.148,2026-03-01T20:18:20.648025
CHN_Female_18-29_Lower,qwen,China,CHN,Female,18-29,Lower,95,5,5,True,0.148,2026-03-01T20:18:20.795645
CHN_Female_18-29_Lower,qwen,China,CHN,Female,18-29,Lower,96,5,5,True,0.148,2026-03-01T20:18:20.943396
CHN_Female_18-29_Lower,qwen,China,CHN,Female,18-29,Lower,97,5,5,True,0.147,2026-03-01T20:18:21.090846
CHN_Female_18-29_Lower,qwen,China,CHN,Female,18-29,Lower,98,5,5,True,0.147,2026-03-01T20:18:21.238377
CHN_Female_18-29_Lower,qwen,China,CHN,Female,18-29,Lower,99,5,5,True,0.147,2026-03-01T20:18:21.385876
CHN_Female_18-29_Medium,qwen,China,CHN,Female,18-29,Medium,0,5,5,True,0.148,2026-03-01T20:18:21.538082
CHN_Female_18-29_Medium,qwen,China,CHN,Female,18-29,Medium,1,5,5,True,0.148,2026-03-01T20:18:21.685776
CHN_Female_18-29_Medium,qwen,China,CHN,Female,18-29,Medium,2,5,5,True,0.148,2026-03-01T20:18:21.833571
CHN_Female_18-29_Medium,qwen,China,CHN,Female,18-29,Medium,3,5,5,True,0.148,2026-03-01T20:18:21.981275
CHN_Female_18-29_Medium,qwen,China,CHN,Female,18-29,Medium,4,5,5,True,0.148,2026-03-01T20:18:22.128972
CHN_Female_18-29_Medium,qwen,China,CHN,Female,18-29,Medium,5,5,5,True,0.148,2026-03-01T20:18:22.276781
CHN_Female_18-29_Medium,qwen,China,CHN,Female,18-29,Medium,6,5,5,True,0.148,2026-03-01T20:18:22.424760
CHN_Female_18-29_Medium,qwen,China,CHN,Female,18-29,Medium,7,5,5,True,0.148,2026-03-01T20:18:22.572608
CHN_Female_18-29_Medium,qwen,China,CHN,Female,18-29,Medium,8,5,5,True,0.148,2026-03-01T20:18:22.720251
CHN_Female_18-29_Medium,qwen,China,CHN,Female,18-29,Medium,9,5,5,True,0.148,2026-03-01T20:18:22.867893
CHN_Female_18-29_Medium,qwen,China,CHN,Female,18-29,Medium,10,5,5,True,0.148,2026-03-01T20:18:23.015578
CHN_Female_18-29_Medium,qwen,China,CHN,Female,18-29,Medium,11,5,5,True,0.147,2026-03-01T20:18:23.163102
CHN_Female_18-29_Medium,qwen,China,CHN,Female,18-29,Medium,12,5,5,True,0.148,2026-03-01T20:18:23.310914
CHN_Female_18-29_Medium,qwen,China,CHN,Female,18-29,Medium,13,5,5,True,0.148,2026-03-01T20:18:23.458568
CHN_Female_18-29_Medium,qwen,China,CHN,Female,18-29,Medium,14,5,5,True,0.148,2026-03-01T20:18:23.606376
CHN_Female_18-29_Medium,qwen,China,CHN,Female,18-29,Medium,15,5,5,True,0.147,2026-03-01T20:18:23.753855
CHN_Female_18-29_Medium,qwen,China,CHN,Female,18-29,Medium,16,5,5,True,0.148,2026-03-01T20:18:23.901406
