persona_id,model,model_origin,country,sex,age_group,education,query_idx,raw_response,parsed_value,is_valid,response_time_sec,timestamp
CHN_Female_18-29_Higher,bielik,Poland,CHN,Female,18-29,Higher,42,2,2,True,0.309,2026-03-01T19:45:18.570196
CHN_Female_18-29_Higher,bielik,Poland,CHN,Female,18-29,Higher,43,1,1,True,0.309,2026-03-01T19:45:18.878791
CHN_Female_18-29_Higher,bielik,Poland,CHN,Female,18-29,Higher,44,2,2,True,0.309,2026-03-01T19:45:19.188297
CHN_Female_18-29_Higher,bielik,Poland,CHN,Female,18-29,Higher,45,1,1,True,0.309,2026-03-01T19:45:19.496920
CHN_Female_18-29_Higher,bielik,Poland,CHN,Female,18-29,Higher,46,2,2,True,0.308,2026-03-01T19:45:19.805196
CHN_Female_18-29_Higher,bielik,Poland,CHN,Female,18-29,Higher,47,2,2,True,0.308,2026-03-01T19:45:20.113611
CHN_Female_18-29_Higher,bielik,Poland,CHN,Female,18-29,Higher,48,1,1,True,0.308,2026-03-01T19:45:20.422158
CHN_Female_18-29_Higher,bielik,Poland,CHN,Female,18-29,Higher,49,2,2,True,0.309,2026-03-01T19:45:20.731170
CHN_Female_18-29_Higher,bielik,Poland,CHN,Female,18-29,Higher,50,3,3,True,0.309,2026-03-01T19:45:21.039851
CHN_Female_18-29_Higher,bielik,Poland,CHN,Female,18-29,Higher,51,2,2,True,0.311,2026-03-01T19:45:21.350466
CHN_Female_18-29_Higher,bielik,Poland,CHN,Female,18-29,Higher,52,2,2,True,0.309,2026-03-01T19:45:21.659103
CHN_Female_18-29_Higher,bielik,Poland,CHN,Female,18-29,Higher,53,2,2,True,0.309,2026-03-01T19:45:21.967815
CHN_Female_18-29_Higher,bielik,Poland,CHN,Female,18-29,Higher,54,2,2,True,0.308,2026-03-01T19:45:22.276336
CHN_Female_18-29_Higher,bielik,Poland,CHN,Female,18-29,Higher,55,2,2,True,0.309,2026-03-01T19:45:22.584898
CHN_Female_18-29_Higher,bielik,Poland,CHN,Female,18-29,Higher,56,2,2,True,0.309,2026-03-01T19:45:22.893586
CHN_Female_18-29_Higher,bielik,Poland,CHN,Female,18-29,Higher,57,1,1,True,0.309,2026-03-01T19:45:23.202289
CHN_Female_18-29_Higher,bielik,Poland,CHN,Female,18-29,Higher,58,2,2,True,0.309,2026-03-01T19:45:23.511357
CHN_Female_18-29_Higher,bielik,Poland,CHN,Female,18-29,Higher,59,2,2,True,0.309,2026-03-01T19:45:23.819951
CHN_Female_18-29_Higher,bielik,Poland,CHN,Female,18-29,Higher,60,1,1,True,0.308,2026-03-01T19:45:24.128121
CHN_Female_18-29_Higher,bielik,Poland,CHN,Female,18-29,Higher,61,1,1,True,0.308,2026-03-01T19:45:24.436538
CHN_Female_18-29_Higher,bielik,Poland,CHN,Female,18-29,Higher,62,1,1,True,0.308,2026-03-01T19:45:24.745066
CHN_Female_18-29_Higher,bielik,Poland,CHN,Female,18-29,Higher,63,1,1,True,0.309,2026-03-01T19:45:25.053898
CHN_Female_18-29_Higher,bielik,Poland,CHN,Female,18-29,Higher,64,1,1,True,0.308,2026-03-01T19:45:25.362016
CHN_Female_18-29_Higher,bielik,Poland,CHN,Female,18-29,Higher,65,1,1,True,0.308,2026-03-01T19:45:25.670607
CHN_Female_18-29_Higher,bielik,Poland,CHN,Female,18-29,Higher,66,1,1,True,0.309,2026-03-01T19:45:25.979265
CHN_Female_18-29_Higher,bielik,Poland,CHN,Female,18-29,Higher,67,1,1,True,0.308,2026-03-01T19:45:26.287665
CHN_Female_18-29_Higher,bielik,Poland,CHN,Female,18-29,Higher,68,1,1,True,0.308,2026-03-01T19:45:26.596081
CHN_Female_18-29_Higher,bielik,Poland,CHN,Female,18-29,Higher,69,2,2,True,0.309,2026-03-01T19:45:26.904776
CHN_Female_18-29_Higher,bielik,Poland,CHN,Female,18-29,Higher,70,1,1,True,0.308,2026-03-01T19:45:27.213140
CHN_Female_18-29_Higher,bielik,Poland,CHN,Female,18-29,Higher,71,2,2,True,0.307,2026-03-01T19:45:27.520626
CHN_Female_18-29_Higher,bielik,Poland,CHN,Female,18-29,Higher,72,2,2,True,0.308,2026-03-01T19:45:27.828254
CHN_Female_18-29_Higher,bielik,Poland,CHN,Female,18-29,Higher,73,2,2,True,0.308,2026-03-01T19:45:28.135912
CHN_Female_18-29_Higher,bielik,Poland,CHN,Female,18-29,Higher,74,2,2,True,0.308,2026-03-01T19:45:28.443981
CHN_Female_18-29_Higher,bielik,Poland,CHN,Female,18-29,Higher,75,1,1,True,0.307,2026-03-01T19:45:28.751205
CHN_Female_18-29_Higher,bielik,Poland,CHN,Female,18-29,Higher,76,2,2,True,0.308,2026-03-01T19:45:29.058865
CHN_Female_18-29_Higher,bielik,Poland,CHN,Female,18-29,Higher,77,1,1,True,0.309,2026-03-01T19:45:29.367692
CHN_Female_18-29_Higher,bielik,Poland,CHN,Female,18-29,Higher,78,2,2,True,0.308,2026-03-01T19:45:29.675458
CHN_Female_18-29_Higher,bielik,Poland,CHN,Female,18-29,Higher,79,1,1,True,0.308,2026-03-01T19:45:29.983263
CHN_Female_18-29_Higher,bielik,Poland,CHN,Female,18-29,Higher,80,2,2,True,0.309,2026-03-01T19:45:30.292353
CHN_Female_18-29_Higher,bielik,Poland,CHN,Female,18-29,Higher,81,2,2,True,0.309,2026-03-01T19:45:30.600940
CHN_Female_18-29_Higher,bielik,Poland,CHN,Female,18-29,Higher,82,1,1,True,0.308,2026-03-01T19:45:30.909389
CHN_Female_18-29_Higher,bielik,Poland,CHN,Female,18-29,Higher,83,2,2,True,0.308,2026-03-01T19:45:31.217390
CHN_Female_18-29_Higher,bielik,Poland,CHN,Female,18-29,Higher,84,2,2,True,0.309,2026-03-01T19:45:31.526080
CHN_Female_18-29_Higher,bielik,Poland,CHN,Female,18-29,Higher,85,1,1,True,0.309,2026-03-01T19:45:31.834671
CHN_Female_18-29_Higher,bielik,Poland,CHN,Female,18-29,Higher,86,1,1,True,0.308,2026-03-01T19:45:32.143176
CHN_Female_18-29_Higher,bielik,Poland,CHN,Female,18-29,Higher,87,2,2,True,0.308,2026-03-01T19:45:32.451668
CHN_Female_18-29_Higher,bielik,Poland,CHN,Female,18-29,Higher,88,2,2,True,0.308,2026-03-01T19:45:32.759323
CHN_Female_18-29_Higher,bielik,Poland,CHN,Female,18-29,Higher,89,2,2,True,0.308,2026-03-01T19:45:33.067107
CHN_Female_18-29_Higher,bielik,Poland,CHN,Female,18-29,Higher,90,2,2,True,0.307,2026-03-01T19:45:33.374614
CHN_Female_18-29_Higher,bielik,Poland,CHN,Female,18-29,Higher,91,2,2,True,0.308,2026-03-01T19:45:33.682435
CHN_Female_18-29_Higher,bielik,Poland,CHN,Female,18-29,Higher,92,2,2,True,0.308,2026-03-01T19:45:33.990582
CHN_Female_18-29_Higher,bielik,Poland,CHN,Female,18-29,Higher,93,2,2,True,0.308,2026-03-01T19:45:34.298844
CHN_Female_18-29_Higher,bielik,Poland,CHN,Female,18-29,Higher,94,2,2,True,0.308,2026-03-01T19:45:34.606638
CHN_Female_18-29_Higher,bielik,Poland,CHN,Female,18-29,Higher,95,1,1,True,0.309,2026-03-01T19:45:34.915332
CHN_Female_18-29_Higher,bielik,Poland,CHN,Female,18-29,Higher,96,2,2,True,0.308,2026-03-01T19:45:35.223812
CHN_Female_18-29_Higher,bielik,Poland,CHN,Female,18-29,Higher,97,2,2,True,0.309,2026-03-01T19:45:35.532465
CHN_Female_18-29_Higher,bielik,Poland,CHN,Female,18-29,Higher,98,2,2,True,0.308,2026-03-01T19:45:35.840109
CHN_Female_18-29_Higher,bielik,Poland,CHN,Female,18-29,Higher,99,1,1,True,0.308,2026-03-01T19:45:36.148560
CHN_Female_18-29_Lower,bielik,Poland,CHN,Female,18-29,Lower,0,2,2,True,0.309,2026-03-01T19:45:36.466640
CHN_Female_18-29_Lower,bielik,Poland,CHN,Female,18-29,Lower,1,1,1,True,0.309,2026-03-01T19:45:36.775375
CHN_Female_18-29_Lower,bielik,Poland,CHN,Female,18-29,Lower,2,2,2,True,0.309,2026-03-01T19:45:37.084112
CHN_Female_18-29_Lower,bielik,Poland,CHN,Female,18-29,Lower,3,2,2,True,0.309,2026-03-01T19:45:37.392909
CHN_Female_18-29_Lower,bielik,Poland,CHN,Female,18-29,Lower,4,1,1,True,0.309,2026-03-01T19:45:37.701483
CHN_Female_18-29_Lower,bielik,Poland,CHN,Female,18-29,Lower,5,2,2,True,0.309,2026-03-01T19:45:38.010242
CHN_Female_18-29_Lower,bielik,Poland,CHN,Female,18-29,Lower,6,2,2,True,0.309,2026-03-01T19:45:38.319326
CHN_Female_18-29_Lower,bielik,Poland,CHN,Female,18-29,Lower,7,2,2,True,0.308,2026-03-01T19:45:38.627298
CHN_Female_18-29_Lower,bielik,Poland,CHN,Female,18-29,Lower,8,2,2,True,0.308,2026-03-01T19:45:38.935708
CHN_Female_18-29_Lower,bielik,Poland,CHN,Female,18-29,Lower,9,1,1,True,0.308,2026-03-01T19:45:39.244038
CHN_Female_18-29_Lower,bielik,Poland,CHN,Female,18-29,Lower,10,2,2,True,0.309,2026-03-01T19:45:39.552746
CHN_Female_18-29_Lower,bielik,Poland,CHN,Female,18-29,Lower,11,2,2,True,0.309,2026-03-01T19:45:39.861508
CHN_Female_18-29_Lower,bielik,Poland,CHN,Female,18-29,Lower,12,2,2,True,0.308,2026-03-01T19:45:40.169910
CHN_Female_18-29_Lower,bielik,Poland,CHN,Female,18-29,Lower,13,2,2,True,0.309,2026-03-01T19:45:40.478530
CHN_Female_18-29_Lower,bielik,Poland,CHN,Female,18-29,Lower,14,1,1,True,0.309,2026-03-01T19:45:40.787252
CHN_Female_18-29_Lower,bielik,Poland,CHN,Female,18-29,Lower,15,2,2,True,0.308,2026-03-01T19:45:41.095551
CHN_Female_18-29_Lower,bielik,Poland,CHN,Female,18-29,Lower,16,1,1,True,0.308,2026-03-01T19:45:41.403887
CHN_Female_18-29_Lower,bielik,Poland,CHN,Female,18-29,Lower,17,1,1,True,0.308,2026-03-01T19:45:41.712402
CHN_Female_18-29_Lower,bielik,Poland,CHN,Female,18-29,Lower,18,2,2,True,0.309,2026-03-01T19:45:42.021074
CHN_Female_18-29_Lower,bielik,Poland,CHN,Female,18-29,Lower,19,1,1,True,0.308,2026-03-01T19:45:42.329364
CHN_Female_18-29_Lower,bielik,Poland,CHN,Female,18-29,Lower,20,2,2,True,0.309,2026-03-01T19:45:42.638346
CHN_Female_18-29_Lower,bielik,Poland,CHN,Female,18-29,Lower,21,2,2,True,0.309,2026-03-01T19:45:42.946966
CHN_Female_18-29_Lower,bielik,Poland,CHN,Female,18-29,Lower,22,1,1,True,0.308,2026-03-01T19:45:43.255296
CHN_Female_18-29_Lower,bielik,Poland,CHN,Female,18-29,Lower,23,2,2,True,0.308,2026-03-01T19:45:43.563238
CHN_Female_18-29_Lower,bielik,Poland,CHN,Female,18-29,Lower,24,2,2,True,0.308,2026-03-01T19:45:43.871006
CHN_Female_18-29_Lower,bielik,Poland,CHN,Female,18-29,Lower,25,1,1,True,0.308,2026-03-01T19:45:44.178862
CHN_Female_18-29_Lower,bielik,Poland,CHN,Female,18-29,Lower,26,1,1,True,0.308,2026-03-01T19:45:44.487258
CHN_Female_18-29_Lower,bielik,Poland,CHN,Female,18-29,Lower,27,1,1,True,0.309,2026-03-01T19:45:44.795955
CHN_Female_18-29_Lower,bielik,Poland,CHN,Female,18-29,Lower,28,2,2,True,0.308,2026-03-01T19:45:45.104011
CHN_Female_18-29_Lower,bielik,Poland,CHN,Female,18-29,Lower,29,2,2,True,0.309,2026-03-01T19:45:45.412687
CHN_Female_18-29_Lower,bielik,Poland,CHN,Female,18-29,Lower,30,2,2,True,0.308,2026-03-01T19:45:45.720491
CHN_Female_18-29_Lower,bielik,Poland,CHN,Female,18-29,Lower,31,2,2,True,0.308,2026-03-01T19:45:46.028953
CHN_Female_18-29_Lower,bielik,Poland,CHN,Female,18-29,Lower,32,1,1,True,0.309,2026-03-01T19:45:46.337517
CHN_Female_18-29_Lower,bielik,Poland,CHN,Female,18-29,Lower,33,2,2,True,0.309,2026-03-01T19:45:46.646210
CHN_Female_18-29_Lower,bielik,Poland,CHN,Female,18-29,Lower,34,1,1,True,0.309,2026-03-01T19:45:46.955308
CHN_Female_18-29_Lower,bielik,Poland,CHN,Female,18-29,Lower,35,2,2,True,0.309,2026-03-01T19:45:47.263940
CHN_Female_18-29_Lower,bielik,Poland,CHN,Female,18-29,Lower,36,1,1,True,0.309,2026-03-01T19:45:47.572517
CHN_Female_18-29_Lower,bielik,Poland,CHN,Female,18-29,Lower,37,2,2,True,0.309,2026-03-01T19:45:47.881174
CHN_Female_18-29_Lower,bielik,Poland,CHN,Female,18-29,Lower,38,1,1,True,0.308,2026-03-01T19:45:48.189719
CHN_Female_18-29_Lower,bielik,Poland,CHN,Female,18-29,Lower,39,2,2,True,0.309,2026-03-01T19:45:48.498456
CHN_Female_18-29_Lower,bielik,Poland,CHN,Female,18-29,Lower,40,2,2,True,0.309,2026-03-01T19:45:48.807100
CHN_Female_18-29_Lower,bielik,Poland,CHN,Female,18-29,Lower,41,1,1,True,0.309,2026-03-01T19:45:49.115966
CHN_Female_18-29_Lower,bielik,Poland,CHN,Female,18-29,Lower,42,2,2,True,0.308,2026-03-01T19:45:49.423860
CHN_Female_18-29_Lower,bielik,Poland,CHN,Female,18-29,Lower,43,2,2,True,0.308,2026-03-01T19:45:49.732092
CHN_Female_18-29_Lower,bielik,Poland,CHN,Female,18-29,Lower,44,2,2,True,0.309,2026-03-01T19:45:50.040675
CHN_Female_18-29_Lower,bielik,Poland,CHN,Female,18-29,Lower,45,2,2,True,0.308,2026-03-01T19:45:50.349039
CHN_Female_18-29_Lower,bielik,Poland,CHN,Female,18-29,Lower,46,1,1,True,0.308,2026-03-01T19:45:50.657262
CHN_Female_18-29_Lower,bielik,Poland,CHN,Female,18-29,Lower,47,2,2,True,0.309,2026-03-01T19:45:50.966612
CHN_Female_18-29_Lower,bielik,Poland,CHN,Female,18-29,Lower,48,2,2,True,0.309,2026-03-01T19:45:51.275602
CHN_Female_18-29_Lower,bielik,Poland,CHN,Female,18-29,Lower,49,2,2,True,0.309,2026-03-01T19:45:51.584314
CHN_Female_18-29_Lower,bielik,Poland,CHN,Female,18-29,Lower,50,2,2,True,0.308,2026-03-01T19:45:51.892649
CHN_Female_18-29_Lower,bielik,Poland,CHN,Female,18-29,Lower,51,1,1,True,0.308,2026-03-01T19:45:52.201194
CHN_Female_18-29_Lower,bielik,Poland,CHN,Female,18-29,Lower,52,2,2,True,0.309,2026-03-01T19:45:52.509880
CHN_Female_18-29_Lower,bielik,Poland,CHN,Female,18-29,Lower,53,2,2,True,0.309,2026-03-01T19:45:52.818509
CHN_Female_18-29_Lower,bielik,Poland,CHN,Female,18-29,Lower,54,2,2,True,0.308,2026-03-01T19:45:53.126915
CHN_Female_18-29_Lower,bielik,Poland,CHN,Female,18-29,Lower,55,2,2,True,0.309,2026-03-01T19:45:53.435846
CHN_Female_18-29_Lower,bielik,Poland,CHN,Female,18-29,Lower,56,1,1,True,0.309,2026-03-01T19:45:53.744484
CHN_Female_18-29_Lower,bielik,Poland,CHN,Female,18-29,Lower,57,2,2,True,0.309,2026-03-01T19:45:54.053047
CHN_Female_18-29_Lower,bielik,Poland,CHN,Female,18-29,Lower,58,2,2,True,0.309,2026-03-01T19:45:54.361682
CHN_Female_18-29_Lower,bielik,Poland,CHN,Female,18-29,Lower,59,1,1,True,0.308,2026-03-01T19:45:54.670110
CHN_Female_18-29_Lower,bielik,Poland,CHN,Female,18-29,Lower,60,2,2,True,0.309,2026-03-01T19:45:54.979155
CHN_Female_18-29_Lower,bielik,Poland,CHN,Female,18-29,Lower,61,2,2,True,0.308,2026-03-01T19:45:55.287696
CHN_Female_18-29_Lower,bielik,Poland,CHN,Female,18-29,Lower,62,2,2,True,0.309,2026-03-01T19:45:55.596546
CHN_Female_18-29_Lower,bielik,Poland,CHN,Female,18-29,Lower,63,1,1,True,0.308,2026-03-01T19:45:55.904984
CHN_Female_18-29_Lower,bielik,Poland,CHN,Female,18-29,Lower,64,2,2,True,0.309,2026-03-01T19:45:56.213560
CHN_Female_18-29_Lower,bielik,Poland,CHN,Female,18-29,Lower,65,2,2,True,0.309,2026-03-01T19:45:56.522501
CHN_Female_18-29_Lower,bielik,Poland,CHN,Female,18-29,Lower,66,1,1,True,0.309,2026-03-01T19:45:56.831073
CHN_Female_18-29_Lower,bielik,Poland,CHN,Female,18-29,Lower,67,2,2,True,0.308,2026-03-01T19:45:57.139603
CHN_Female_18-29_Lower,bielik,Poland,CHN,Female,18-29,Lower,68,2,2,True,0.308,2026-03-01T19:45:57.447909
CHN_Female_18-29_Lower,bielik,Poland,CHN,Female,18-29,Lower,69,1,1,True,0.308,2026-03-01T19:45:57.755744
CHN_Female_18-29_Lower,bielik,Poland,CHN,Female,18-29,Lower,70,2,2,True,0.308,2026-03-01T19:45:58.064005
CHN_Female_18-29_Lower,bielik,Poland,CHN,Female,18-29,Lower,71,2,2,True,0.308,2026-03-01T19:45:58.372394
CHN_Female_18-29_Lower,bielik,Poland,CHN,Female,18-29,Lower,72,2,2,True,0.308,2026-03-01T19:45:58.680775
CHN_Female_18-29_Lower,bielik,Poland,CHN,Female,18-29,Lower,73,2,2,True,0.308,2026-03-01T19:45:58.989033
CHN_Female_18-29_Lower,bielik,Poland,CHN,Female,18-29,Lower,74,2,2,True,0.308,2026-03-01T19:45:59.297577
CHN_Female_18-29_Lower,bielik,Poland,CHN,Female,18-29,Lower,75,2,2,True,0.309,2026-03-01T19:45:59.606194
CHN_Female_18-29_Lower,bielik,Poland,CHN,Female,18-29,Lower,76,2,2,True,0.308,2026-03-01T19:45:59.914740
CHN_Female_18-29_Lower,bielik,Poland,CHN,Female,18-29,Lower,77,2,2,True,0.309,2026-03-01T19:46:00.223945
CHN_Female_18-29_Lower,bielik,Poland,CHN,Female,18-29,Lower,78,1,1,True,0.309,2026-03-01T19:46:00.532666
CHN_Female_18-29_Lower,bielik,Poland,CHN,Female,18-29,Lower,79,2,2,True,0.308,2026-03-01T19:46:00.841195
CHN_Female_18-29_Lower,bielik,Poland,CHN,Female,18-29,Lower,80,2,2,True,0.309,2026-03-01T19:46:01.150051
CHN_Female_18-29_Lower,bielik,Poland,CHN,Female,18-29,Lower,81,2,2,True,0.309,2026-03-01T19:46:01.459030
CHN_Female_18-29_Lower,bielik,Poland,CHN,Female,18-29,Lower,82,2,2,True,0.308,2026-03-01T19:46:01.767240
CHN_Female_18-29_Lower,bielik,Poland,CHN,Female,18-29,Lower,83,1,1,True,0.308,2026-03-01T19:46:02.075709
CHN_Female_18-29_Lower,bielik,Poland,CHN,Female,18-29,Lower,84,2,2,True,0.309,2026-03-01T19:46:02.384347
CHN_Female_18-29_Lower,bielik,Poland,CHN,Female,18-29,Lower,85,2,2,True,0.308,2026-03-01T19:46:02.692810
CHN_Female_18-29_Lower,bielik,Poland,CHN,Female,18-29,Lower,86,1,1,True,0.308,2026-03-01T19:46:03.001319
CHN_Female_18-29_Lower,bielik,Poland,CHN,Female,18-29,Lower,87,2,2,True,0.308,2026-03-01T19:46:03.309761
CHN_Female_18-29_Lower,bielik,Poland,CHN,Female,18-29,Lower,88,2,2,True,0.308,2026-03-01T19:46:03.618145
CHN_Female_18-29_Lower,bielik,Poland,CHN,Female,18-29,Lower,89,2,2,True,0.309,2026-03-01T19:46:03.926728
CHN_Female_18-29_Lower,bielik,Poland,CHN,Female,18-29,Lower,90,2,2,True,0.308,2026-03-01T19:46:04.235130
CHN_Female_18-29_Lower,bielik,Poland,CHN,Female,18-29,Lower,91,1,1,True,0.309,2026-03-01T19:46:04.544156
CHN_Female_18-29_Lower,bielik,Poland,CHN,Female,18-29,Lower,92,2,2,True,0.308,2026-03-01T19:46:04.852693
CHN_Female_18-29_Lower,bielik,Poland,CHN,Female,18-29,Lower,93,2,2,True,0.309,2026-03-01T19:46:05.161364
CHN_Female_18-29_Lower,bielik,Poland,CHN,Female,18-29,Lower,94,2,2,True,0.308,2026-03-01T19:46:05.469794
CHN_Female_18-29_Lower,bielik,Poland,CHN,Female,18-29,Lower,95,2,2,True,0.308,2026-03-01T19:46:05.778300
CHN_Female_18-29_Lower,bielik,Poland,CHN,Female,18-29,Lower,96,1,1,True,0.309,2026-03-01T19:46:06.086895
CHN_Female_18-29_Lower,bielik,Poland,CHN,Female,18-29,Lower,97,1,1,True,0.309,2026-03-01T19:46:06.395766
CHN_Female_18-29_Lower,bielik,Poland,CHN,Female,18-29,Lower,98,1,1,True,0.309,2026-03-01T19:46:06.704717
CHN_Female_18-29_Lower,bielik,Poland,CHN,Female,18-29,Lower,99,2,2,True,0.309,2026-03-01T19:46:07.013363
CHN_Female_18-29_Medium,bielik,Poland,CHN,Female,18-29,Medium,0,2,2,True,0.309,2026-03-01T19:46:07.328590
CHN_Female_18-29_Medium,bielik,Poland,CHN,Female,18-29,Medium,1,2,2,True,0.308,2026-03-01T19:46:07.636914
CHN_Female_18-29_Medium,bielik,Poland,CHN,Female,18-29,Medium,2,1,1,True,0.309,2026-03-01T19:46:07.945505
CHN_Female_18-29_Medium,bielik,Poland,CHN,Female,18-29,Medium,3,2,2,True,0.309,2026-03-01T19:46:08.254208
CHN_Female_18-29_Medium,bielik,Poland,CHN,Female,18-29,Medium,4,2,2,True,0.309,2026-03-01T19:46:08.563057
CHN_Female_18-29_Medium,bielik,Poland,CHN,Female,18-29,Medium,5,1,1,True,0.308,2026-03-01T19:46:08.871104
CHN_Female_18-29_Medium,bielik,Poland,CHN,Female,18-29,Medium,6,1,1,True,0.309,2026-03-01T19:46:09.179687
CHN_Female_18-29_Medium,bielik,Poland,CHN,Female,18-29,Medium,7,2,2,True,0.309,2026-03-01T19:46:09.488320
CHN_Female_18-29_Medium,bielik,Poland,CHN,Female,18-29,Medium,8,2,2,True,0.309,2026-03-01T19:46:09.797046
CHN_Female_18-29_Medium,bielik,Poland,CHN,Female,18-29,Medium,9,2,2,True,0.308,2026-03-01T19:46:10.105300
